  55.05512,
  58.42149,
  61.56072,
  64.45737,
  67.10683,
  69.51281,
  71.68495,
  73.63670,
  75.38370,
  76.94247,
  78.32958,
  79.56105,
  80.65197,
  81.61635,
  82.46698,
  83.21546,
  83.87224,
  84.44667,
  84.94709,
  85.38093,
  85.75480,
  86.07452,
  86.34530,
  86.57172,
  86.75783,
  86.90723,
  87.02308,
  87.10817,
  87.16498,
  87.19567,
  87.20215,
  87.18609,
  87.14894,
  87.09197,
  87.01627,
  86.92278,
  86.81229,
  86.68547,
  86.54285,
  86.38488,
  86.21188,
  86.02408,
  85.82162,
  85.60455,
  85.37282,
  85.12632,
  84.86486,
  84.58814,
  84.29580,
  83.98739,
  83.66239,
  83.32015,
  82.95999,
  82.58107,
  82.18249,
  81.76321,
  81.32210,
  80.85789,
  80.36915,
  79.85432,
  79.31167,
  78.73927,
  78.13500,
  77.49650,
  76.82116,
  76.10610,
  75.34809,
  74.54358,
  73.68861,
  72.77876,
  71.80913,
  70.77425,
  69.66801,
  68.48361,
  67.21345,
  65.84904,
  64.38094,
  62.79865,
  61.09051,
  59.24363,
  57.24388,
  55.07585,
  52.72296,
  50.16767,
  47.39182,
  44.37727,
  41.10677,
  37.56526,
  33.74162,
  29.63078,
  25.23624,
  20.57264,
  15.66795,
  10.56470,
   5.31943,
   0.00000,
  42.97949,
  46.33992,
  49.68560,
  52.96268,
  56.12474,
  59.13494,
  61.96670,
  64.60332,
  67.03673,
  69.26595,
  71.29538,
  73.13323,
  74.79024,
  76.27854,
  77.61090,
  78.80011,
  79.85861,
  80.79819,
  81.62988,
  82.36385,
  83.00941,
  83.57500,
  84.06827,
  84.49607,
  84.86457,
  85.17929,
  85.44513,
  85.66650,
  85.84728,
  85.99096,
  86.10061,
  86.17897,
  86.22844,
  86.25117,
  86.24904,
  86.22368,
  86.17656,
  86.10891,
  86.02184,
  85.91626,
  85.79296,
  85.65262,
  85.49575,
  85.32278,
  85.13404,
  84.92974,
  84.71001,
  84.47489,
  84.22432,
  83.95817,
  83.67621,
  83.37814,
  83.06357,
  82.73203,
  82.38296,
  82.01569,
  81.62950,
  81.22353,
  80.79683,
  80.34834,
  79.87687,
  79.38112,
  78.85962,
  78.31078,
  77.73281,
  77.12376,
  76.48147,
  75.80356,
  75.08738,
  74.33004,
  73.52832,
  72.67868,
  71.77718,
  70.81950,
  69.80082,
  68.71582,
  67.55862,
  66.32270,
  65.00083,
  63.58508,
  62.06665,
  60.43591,
  58.68231,
  56.79438,
  54.75974,
  52.56518,
  50.19682,
  47.64035,
  44.88149,
  41.90653,
  38.70321,
  35.26182,
  31.57655,
  27.64710,
  23.48046,
  19.09248,
  14.50918,
   9.76713,
   4.91271,
   0.00000,
  45.82265,
  48.74722,
  51.67111,
  54.55035,
  57.34622,
  60.02682,
  62.56783,
  64.95247,
  67.17083,
  69.21889,
  71.09738,
  72.81061,
  74.36548,
  75.77055,
  77.03536,
  78.16990,
  79.18417,
  80.08793,
  80.89050,
  81.60066,
  82.22654,
  82.77567,
  83.25491,
  83.67051,
  84.02814,
  84.33292,
  84.58945,
  84.80185,
  84.97384,
  85.10872,
  85.20944,
  85.27864,
  85.31865,
  85.33154,
  85.31914,
  85.28305,
  85.22470,
  85.14529,
  85.04591,
  84.92745,
  84.79070,
  84.63628,
  84.46473,
  84.27645,
  84.07175,
  83.85083,
  83.61380,
  83.36068,
  83.09141,
  82.80581,
  82.50367,
  82.18464,
  81.84831,
  81.49420,
  81.12171,
  80.73017,
  80.31879,
  79.88672,
  79.43296,
  78.95644,
  78.45592,
  77.93008,
  77.37744,
  76.79636,
  76.18503,
  75.54150,
  74.86358,
  74.14887,
  73.39476,
  72.59836,
  71.75647,
  70.86562,
  69.92195,
  68.92124,
  67.85882,
  66.72960,
  65.52796,
  64.24771,
  62.88212,
  61.42379,
  59.86467,
  58.19603,
  56.40845,
  54.49184,
  52.43552,
  50.22832,
  47.85878,
  45.31544,
  42.58725,
  39.66414,
  36.53773,
  33.20226,
  29.65564,
  25.90062,
  21.94600,
  17.80766,
  13.50917,
   9.08192,
   4.56429,
   0.00000,
  48.61967,
  51.15522,
  53.70127,
  56.22140,
  58.68297,
  61.05829,
  63.32534,
  65.46791,
  67.47523,
  69.34141,
  71.06463,
  72.64636,
  74.09052,
  75.40281,
  76.59010,
  77.65995,
  78.62023,
  79.47885,
  80.24355,
  80.92173,
  81.52043,
  82.04622,
  82.50518,
  82.90292,
  83.24457,
  83.53481,
  83.77788,
  83.97763,
  84.13751,
  84.26063,
  84.34980,
  84.40751,
  84.43598,
  84.43720,
  84.41292,
  84.36470,
  84.29388,
  84.20166,
  84.08905,
  83.95695,
  83.80609,
  83.63709,
  83.45045,
  83.24655,
  83.02568,
  82.78803,
  82.53368,
  82.26264,
  81.97481,
  81.67002,
  81.34801,
  81.00843,
  80.65085,
  80.27475,
  79.87952,
